public_space_id,osm_id,place_type,name,source_layer,nearest_crossing_id,nearest_crossing_m,crossing_within_100m,crossing_within_150m,route_nearest_crossing_id,route_nearest_crossing_m,route_vs_straight_ratio,nearest_major_road_class,nearest_major_road_m,major_road_within_150m,signals_within_50m,traffic_calming_within_100m,base_risk_score,public_space_review_priority_score,public_space_access_flags,data_quality_flags,review_wording,geometry_wkt,lon,lat
gen_0346,427010429,playground,,gis_osm_pois_free_1,cross_0180,102.3,False,True,cross_0180,127.8,1.25,tertiary,97.6,True,0,0,50,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192599.727643 676202.296594),34.91967289950965,32.17899180063323
gen_0255,232404705,park,,gis_osm_landuse_a_free_1,cross_0159,78.9,True,True,cross_0160,125.7,1.42,tertiary,62.5,True,0,0,50,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191931.0371 675426.12999),34.9126049827057,32.171976383895924
gen_0271,232410481,park,,gis_osm_landuse_a_free_1,cross_0155,88.6,True,True,cross_0155,125.0,1.41,tertiary,80.7,True,0,0,50,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""nearest_crossing_detail_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190811.747446 675823.325737),34.90072600589181,32.17553025705218
gen_0334,2211335826,playground,,gis_osm_pois_free_1,cross_0174,61.8,True,True,cross_0173,123.7,1.36,tertiary,47.7,True,0,0,50,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192351.533255 675851.06078),34.91705119950952,32.1758185006334
gen_0251,232404694,park,,gis_osm_landuse_a_free_1,cross_0183,85.6,True,True,cross_0183,122.7,1.43,tertiary,46.3,True,0,0,50,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192644.246988 676428.810255),34.92013859950369,32.181035500679585
gen_0256,232404707,park,,gis_osm_landuse_a_free_1,cross_0174,73.1,True,True,cross_0173,118.2,1.56,tertiary,46.9,True,0,0,50,50,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192335.607998 675856.276487),34.91688219944204,32.17586515082565
gen_0289,36828145,park,גן הקטר,gis_osm_landuse_a_free_1,cross_0180,71.4,True,True,cross_0180,105.9,1.48,tertiary,26.5,True,0,0,50,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192540.597993 676255.374968),34.919044445104014,32.17946903422047
gen_0338,2561216873,playground,,gis_osm_pois_free_1,cross_0191,92.6,True,True,cross_0191,105.7,1.14,tertiary,93.1,True,0,0,50,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""nearest_crossing_detail_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190142.517979 677691.548845),34.893573099511514,32.19236010063023
gen_0250,232404693,park,גן מחסני העירייה,gis_osm_landuse_a_free_1,cross_0178,71.5,True,True,cross_0177,100.8,1.29,tertiary,71.5,True,0,0,50,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192391.807639 676088.620229),34.91747150345956,32.177961716763114
gen_0252,232404697,park,,gis_osm_landuse_a_free_1,cross_0175,70.4,True,True,cross_0175,88.3,1.25,tertiary,69.9,True,0,0,50,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192483.049107 675882.614246),34.9184447465605,32.176106200995655
gen_0358,8626128876,playground,,gis_osm_pois_free_1,cross_0172,63.7,True,True,cross_0172,86.3,1.36,tertiary,63.7,True,0,0,50,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192285.183244 675985.074546),34.91634389950962,32.177025400633234
gen_0348,4790338954,playground,,gis_osm_pois_free_1,cross_0327,46.9,True,True,cross_0027,77.7,1.64,tertiary,36.0,True,0,0,50,50,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (194097.73547 676113.3659),34.93555889950904,32.17822460063426
gen_0280,235475125,park,,gis_osm_landuse_a_free_1,cross_0075,41.5,True,True,cross_0075,76.6,1.85,tertiary,36.3,True,0,0,50,50,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191237.019615 676752.015655),34.90520767724859,32.18391566222025
gen_0350,516605128,playground,,gis_osm_pois_a_free_1,cross_0018,50.2,True,True,cross_0018,63.5,1.26,tertiary,40.8,True,0,0,50,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193699.128254 676478.570232),34.93132260149835,32.181508864236626
gen_0326,1064180911,playground,,gis_osm_pois_a_free_1,cross_0025,94.3,True,True,cross_0025,203.6,2.16,tertiary,72.5,True,0,0,35,45,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193491.368882 676599.51655),34.9291163495027,32.18259475066258
gen_0229,129437648,park,גן הזיכרון,gis_osm_landuse_a_free_1,cross_0296,65.6,True,True,cross_0264,180.8,2.03,secondary,62.2,True,0,0,35,45,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192333.481707 675507.0556),34.91686954939122,32.172715918890226
gen_0355,844599671,playground,,gis_osm_pois_a_free_1,cross_0207,69.6,True,True,cross_0207,153.8,2.21,tertiary,72.3,True,0,0,35,45,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193978.46586 676268.043683),34.934290155041005,32.17961675071315
gen_0232,129490165,park,פארק כפר סבא,gis_osm_landuse_a_free_1,cross_0294,129.4,False,True,cross_0294,386.7,2.99,tertiary,268.8,False,0,0,10,40,"[""high_network_detour_ratio"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator"", ""route_nearest_crossing_over_250m""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearest_crossing_detail_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193070.712817 676058.643597),34.924670796533,32.177707518092724
gen_0296,414496675,park,,gis_osm_landuse_a_free_1,cross_0207,147.0,False,True,cross_0207,267.5,1.82,tertiary,195.7,False,0,0,10,40,"[""high_network_detour_ratio"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator"", ""route_nearest_crossing_over_250m""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193986.376085 676397.72969),34.934370577666904,32.180786404214494
gen_0247,218167352,park,,gis_osm_landuse_a_free_1,cross_0158,96.2,True,True,cross_0158,149.9,1.56,tertiary,55.0,True,0,1,40,40,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191901.543483 675272.434386),34.91229670449141,32.1705896762824
gen_0239,131641313,park,,gis_osm_landuse_a_free_1,cross_0003,78.2,True,True,cross_0003,140.6,1.80,tertiary,75.1,True,0,1,40,40,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192192.904859 675846.345811),34.91536942902344,32.17577215082389
gen_0230,129490163,park,,gis_osm_landuse_a_free_1,cross_0160,96.8,True,True,cross_0160,126.7,1.31,tertiary,88.9,True,0,1,40,40,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_signal_within_50m""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192102.678966 675456.268694),34.9144239288224,32.17225235087523
gen_0345,414496674,playground,,gis_osm_pois_a_free_1,cross_0207,165.1,False,False,cross_0207,244.2,1.48,tertiary,196.6,False,0,0,35,35,"[""no_mapped_crossing_within_100m"", ""no_mapped_crossing_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193964.289504 676406.572995),34.93413614947229,32.18086565066442
gen_0283,295021750,park,,gis_osm_landuse_a_free_1,cross_0101,213.9,False,False,cross_0098,234.8,1.08,primary,212.8,False,0,0,35,35,"[""no_mapped_crossing_within_100m"", ""no_mapped_crossing_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190310.082392 676530.02047),34.89538545693333,32.18189014454101
gen_0267,232410378,park,,gis_osm_landuse_a_free_1,cross_0051,137.6,False,True,cross_0062,233.9,1.58,secondary,128.2,True,0,0,35,35,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191262.807568 676012.981754),34.90550289845231,32.177251911809755
gen_0349,489126576,playground,,gis_osm_pois_a_free_1,cross_0226,122.2,False,True,cross_0226,218.5,1.79,secondary,91.3,True,0,0,35,35,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192923.627168 675516.487767),34.92312627145365,32.17281504149311
gen_0312,66215797,park,גן המגינים,gis_osm_landuse_a_free_1,cross_0258,140.3,False,True,cross_0258,193.6,1.38,secondary,128.8,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190641.409166 676182.475624),34.898909139582386,32.17876461983306
gen_0270,232410384,park,,gis_osm_landuse_a_free_1,cross_0060,143.0,False,True,cross_0060,190.4,1.33,tertiary,131.8,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190765.650776 676166.11968),34.90022697901891,32.178620301096366
gen_0276,232761672,park,,gis_osm_landuse_a_free_1,cross_0235,131.2,False,True,cross_0235,188.6,1.44,tertiary,70.4,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192659.895823 675625.05231),34.92032703300517,32.17378780033764
gen_0363,131641047,recreation_ground,ספורטק,gis_osm_landuse_a_free_1,cross_0025,116.7,False,True,cross_0025,188.0,1.61,tertiary,55.8,True,0,0,35,35,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193529.392252 676618.485119),34.929519019970165,32.18276668091691
gen_0260,232408785,park,,gis_osm_landuse_a_free_1,cross_0228,148.0,False,True,cross_0228,185.7,1.25,tertiary,73.3,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192825.795865 675294.655529),34.92209518979283,32.17081230554926
gen_0277,233094217,park,,gis_osm_landuse_a_free_1,cross_0065,103.3,False,True,cross_0148,154.8,1.40,tertiary,43.2,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190902.154093 675409.670152),34.90169690343799,32.171802323558296
gen_0272,232411201,park,,gis_osm_landuse_a_free_1,cross_0068,91.8,True,True,cross_0068,144.4,1.57,secondary,57.2,True,0,0,35,35,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190456.403604 676158.157324),34.89694824002909,32.178540571967254
gen_0285,295023158,park,,gis_osm_landuse_a_free_1,cross_0105,100.5,False,True,cross_0105,142.4,1.42,primary,64.9,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_crossing_within_100m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190277.686576 676278.143655),34.89504962848109,32.179617953910025
gen_0335,2211347517,playground,,gis_osm_pois_free_1,cross_0237,83.2,True,True,cross_0240,142.0,1.61,tertiary,59.6,True,0,0,35,35,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192289.321562 675667.200793),34.91639679950941,32.17415900063352
gen_0259,232408783,park,,gis_osm_landuse_a_free_1,cross_0247,87.5,True,True,cross_0251,139.7,1.56,secondary,64.0,True,0,0,35,35,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191843.713121 675641.220306),34.9116729395485,32.173913871686345
