generator_id,osm_id,generator_type,name,source_layer,nearest_crossing_id,nearest_crossing_m,crossing_within_100m,crossing_within_150m,nearest_major_road_id,nearest_major_road_class,nearest_major_road_m,major_road_within_150m,signals_within_50m,nearest_crossing_signals_within_50m,nearest_crossing_major_road_m,traffic_calming_within_100m,sidewalk_no_roads_within_50m,lit_no_roads_within_50m,risk_score,risk_flags,data_quality_flags,review_wording,geometry_wkt,lon,lat
gen_0233,129490166,park,גן אלתרמן,gis_osm_landuse_a_free_1,cross_0167,134.5,False,True,road_00952,tertiary,132.9,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191978.782763 675855.983202),34.91309886066872,32.175853850850295
gen_0236,130176808,park,,gis_osm_landuse_a_free_1,cross_0162,133.0,False,True,road_00952,tertiary,138.2,True,0,0,9.2,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191892.419972 675546.200339),34.91219209341576,32.17305820110648
gen_0329,1334229211,playground,,gis_osm_pois_a_free_1,cross_0136,132.8,False,True,road_00632,tertiary,91.3,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191176.618864 676321.2746),34.90457993409128,32.180029846856606
gen_0253,232404700,park,,gis_osm_landuse_a_free_1,cross_0180,132.3,False,True,road_00064,tertiary,117.6,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192400.13222 676288.196816),34.91755412733079,32.17976164410842
gen_0014,1802987065,bus_stop,אז״ר/פרופ׳ דינור,gis_osm_transport_free_1,cross_0184,132.1,False,True,road_00202,tertiary,5.6,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192436.632502 676541.418074),34.91793399950993,32.18204600063279
gen_0376,236166324,school,,gis_osm_pois_a_free_1,cross_0202,131.4,False,True,road_01371,tertiary,119.7,True,0,0,8.2,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190577.175847 676893.779994),34.898206598821815,32.18517730741689
gen_0051,1803006839,bus_stop,דרך המוביל/דוכיפת,gis_osm_transport_free_1,cross_0031,129.8,False,True,road_01574,tertiary,3.1,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193645.387407 676803.415557),34.93074399950967,32.18443700063332
gen_0333,2211335821,playground,,gis_osm_pois_free_1,cross_0264,129.6,False,True,road_02397,tertiary,99.7,True,0,0,7.6,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192453.921709 675663.323883),34.91814209950933,32.17412800063364
gen_0132,1803077909,bus_stop,קדומים/המוביל,gis_osm_transport_free_1,cross_0031,128.4,False,True,road_01604,tertiary,71.1,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193738.057888 676582.426255),34.93173259950949,32.182446300633586
gen_0118,1803062453,bus_stop,מדרשית נעם/ד״ר משה סנה,gis_osm_transport_free_1,cross_0202,119.8,False,True,road_01371,tertiary,7.9,True,0,0,8.2,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190382.21508 676902.398006),34.8961389995109,32.18525000063114
gen_0360,894686536,playground,,gis_osm_pois_a_free_1,cross_0127,117.7,False,True,road_00761,tertiary,114.6,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191148.557497 676070.226036),34.90428981724769,32.177765256585786
gen_0262,232410358,park,,gis_osm_landuse_a_free_1,cross_0077,117.6,False,True,road_00633,tertiary,121.7,True,0,0,4.7,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191240.288863 676421.167505),34.905252099319924,32.180932250904625
gen_0182,232410368,community_centre,מרכז ספיר,gis_osm_pois_a_free_1,cross_0290,116.7,False,True,road_00009,tertiary,113.1,True,0,0,7.8,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191263.768744 676079.685651),34.905511124937,32.17785345290395
gen_0384,397366676,school,,gis_osm_pois_a_free_1,cross_0070,116.4,False,True,road_02080,secondary,97.5,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191564.25992 676877.850231),34.908673976105696,32.18505856230948
gen_0159,5210714009,bus_stop,ספיר/רפפורט,gis_osm_transport_free_1,cross_0188,116.0,False,True,road_01374,tertiary,6.6,True,0,0,7.8,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (189948.178814 677535.741918),34.891516999511474,32.19095000063025
gen_0314,77766967,park,,gis_osm_landuse_a_free_1,cross_0180,115.4,False,True,road_00064,tertiary,107.7,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192612.314602 676209.848383),34.919806149347245,32.179060200944846
gen_0097,1803040828,bus_stop,טירת צבי/הגליל,gis_osm_transport_free_1,cross_0182,112.5,False,True,road_00064,tertiary,125.4,True,0,0,13.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192424.292358 676405.163774),34.91780699950985,32.180817000632935
gen_0047,1803006707,bus_stop,דוד רמז/האחווה,gis_osm_transport_free_1,cross_0217,112.2,False,True,road_00150,tertiary,7.9,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191003.881154 677409.079849),34.90271599951101,32.18983500063105
gen_0220,9683192256,kindergarten,הבית הקסום,gis_osm_pois_free_1,cross_0290,110.6,False,True,road_00009,tertiary,116.3,True,0,0,7.8,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191235.135465 676083.962278),34.905207399510054,32.17789130063245
gen_0119,1803062458,bus_stop,בי״ח מאיר/ד״ר משה סנה,gis_osm_transport_free_1,cross_0015,106.6,False,True,road_01011,tertiary,8.7,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190558.615035 676654.824456),34.89801699951068,32.18302200063148
gen_0385,397847647,school,בן גוריון,gis_osm_pois_a_free_1,cross_0079,105.6,False,True,road_01515,tertiary,105.4,True,0,0,5.2,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191040.403404 676567.283468),34.90312829916961,32.18224485241897
gen_0389,641703939,school,בית הספר הירוק,gis_osm_pois_a_free_1,cross_0187,103.0,False,True,road_00762,secondary,80.9,True,0,0,7.7,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190151.249284 677436.150299),34.89367351749564,32.19005722333232
gen_0346,427010429,playground,,gis_osm_pois_free_1,cross_0180,102.3,False,True,road_00064,tertiary,97.6,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192599.727643 676202.296594),34.91967289950965,32.17899180063323
gen_0269,232410383,park,,gis_osm_landuse_a_free_1,cross_0136,101.5,False,True,road_00009,tertiary,92.4,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191200.021836 676297.724193),34.90482877758277,32.179818063903596
gen_0331,1385646707,playground,גן אלתרמן,gis_osm_pois_free_1,cross_0001,100.9,False,True,road_00622,tertiary,100.5,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191991.614945 675894.954945),34.91323379950967,32.17620560063311
gen_0338,2561216873,playground,,gis_osm_pois_free_1,cross_0191,92.6,True,True,road_01430,tertiary,93.1,True,0,0,9.6,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190142.517979 677691.548845),34.893573099511514,32.19236010063023
gen_0203,396454293,kindergarten,גן רימון,gis_osm_pois_a_free_1,cross_0172,92.4,True,True,road_00065,tertiary,87.9,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192319.789932 676000.641736),34.91671039072125,32.17716661632402
gen_0207,4825089422,kindergarten,,gis_osm_pois_free_1,cross_0133,91.4,True,True,road_01007,tertiary,31.5,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190972.042492 676276.09837),34.90241209951027,32.179617300632096
gen_0290,399648929,park,,gis_osm_landuse_a_free_1,cross_0027,91.3,True,True,road_01585,tertiary,63.9,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (194124.608752 676152.337822),34.93584280796679,32.178576644598245
gen_0115,1803054559,bus_stop,טשרניחובסקי/גולומב,gis_osm_transport_free_1,cross_0102,91.0,True,True,road_01009,primary,4.0,True,0,0,3.3,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190352.153026 676239.111372),34.89584039951047,32.17926790063174
gen_0271,232410481,park,,gis_osm_landuse_a_free_1,cross_0155,88.6,True,True,road_00055,tertiary,80.7,True,0,0,1.7,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190811.747446 675823.325737),34.90072600589181,32.17553025705218
gen_0258,232408780,park,,gis_osm_landuse_a_free_1,cross_0162,86.8,True,True,road_01492,secondary,59.4,True,0,0,9.2,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191969.118618 675611.930644),34.913003401586145,32.1736528149755
gen_0251,232404694,park,,gis_osm_landuse_a_free_1,cross_0183,85.6,True,True,road_00204,tertiary,46.3,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192644.246988 676428.810255),34.92013859950369,32.181035500679585
gen_0255,232404705,park,,gis_osm_landuse_a_free_1,cross_0159,78.9,True,True,road_00116,tertiary,62.5,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191931.0371 675426.12999),34.9126049827057,32.171976383895924
gen_0050,1803006837,bus_stop,דוכיפת/דרך המוביל,gis_osm_transport_free_1,cross_0031,76.4,True,True,road_01574,tertiary,6.8,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193637.516677 676749.319965),34.93066199950964,32.183949000633355
gen_0381,396196716,school,,gis_osm_pois_a_free_1,cross_0152,75.3,True,True,road_00049,tertiary,38.2,True,0,0,2.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190390.667629 675884.69282),34.89625953978074,32.17607285195998
gen_0139,1803084358,bus_stop,קניון כפר סבא הירוקה/רפופורט,gis_osm_transport_free_1,cross_0189,75.2,True,True,road_01418,tertiary,0.1,True,0,0,10.5,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (189991.61201 677717.147785),34.89197199951158,32.192587000630105
gen_0137,1803083150,bus_stop,רופין/תל חי,gis_osm_transport_free_1,cross_0158,74.4,True,True,road_01646,tertiary,6.2,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192049.508309 675323.302161),34.91386399950925,32.17105200063369
gen_0189,1199404865,kindergarten,"מרווה, כרכום, נענע, דפנה",gis_osm_pois_a_free_1,cross_0191,74.4,True,True,road_01430,tertiary,80.2,True,0,0,9.6,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190125.676249 677661.866607),34.89339540841751,32.19209199639222
gen_0256,232404707,park,,gis_osm_landuse_a_free_1,cross_0174,73.1,True,True,road_00065,tertiary,46.9,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192335.607998 675856.276487),34.91688219944204,32.17586515082565
gen_0046,1803004990,bus_stop,מדרשית נעם/ד״ר משה סנה,gis_osm_transport_free_1,cross_0202,72.8,True,True,road_01371,tertiary,1.3,True,0,0,8.2,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190422.97431 676876.221423),34.89657199951087,32.18501500063118
gen_0250,232404693,park,גן מחסני העירייה,gis_osm_landuse_a_free_1,cross_0178,71.5,True,True,road_00064,tertiary,71.5,True,0,0,6.1,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192391.807639 676088.620229),34.91747150345956,32.177961716763114
gen_0289,36828145,park,גן הקטר,gis_osm_landuse_a_free_1,cross_0180,71.4,True,True,road_00064,tertiary,26.5,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192540.597993 676255.374968),34.919044445104014,32.17946903422047
gen_0252,232404697,park,,gis_osm_landuse_a_free_1,cross_0175,70.4,True,True,road_00064,tertiary,69.9,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192483.049107 675882.614246),34.9184447465605,32.176106200995655
gen_0033,1803000247,bus_stop,דרך המוביל/בקעת בית נטופה,gis_osm_transport_free_1,cross_0031,69.3,True,True,road_01566,tertiary,4.1,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193649.407764 676604.35303),34.93079199950953,32.18264200063351
gen_0043,1803003013,bus_stop,תיכון גלילי/אשר ברש,gis_osm_transport_free_1,cross_0072,67.2,True,True,road_01514,tertiary,73.5,True,0,0,6.6,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191466.750126 676877.723813),34.90763999951051,32.18505500063185
gen_0358,8626128876,playground,,gis_osm_pois_free_1,cross_0172,63.7,True,True,road_00101,tertiary,63.7,True,0,0,0.0,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192285.183244 675985.074546),34.91634389950962,32.177025400633234
gen_0100,1803041738,bus_stop,מכבי אש/טשרניחובסקי,gis_osm_transport_free_1,cross_0102,63.2,True,True,road_00664,primary,3.1,True,0,0,3.3,0,0,0,50,"[""major_road_within_150m"", ""nearest_crossing_near_major_road_without_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190358.629888 676274.478728),34.89590799951049,32.1795870006317
