generator_id,osm_id,generator_type,name,source_layer,original_geometry_type,data_quality_flags,geometry_wkt,lon,lat
gen_0262,232410358,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191240.288863 676421.167505),34.905252099319924,32.180932250904625
gen_0263,232410359,park,גן נפגעי הטרור,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190914.459572 676309.140027),34.90180054944474,32.17991380173835
gen_0264,232410369,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191207.411036 675788.743064),34.90492214949086,32.17522840081017
gen_0265,232410373,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191252.260901 675809.510903),34.90539706808834,32.175416804231276
gen_0266,232410376,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191085.123692 676836.838646),34.90359449949264,32.18467675111413
gen_0267,232410378,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191262.807568 676012.981754),34.90550289845231,32.177251911809755
gen_0268,232410380,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190848.380747 676138.236233),34.9011050072855,32.17837096234593
gen_0269,232410383,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191200.021836 676297.724193),34.90482877758277,32.179818063903596
gen_0270,232410384,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190765.650776 676166.11968),34.90022697901891,32.178620301096366
gen_0271,232410481,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190811.747446 675823.325737),34.90072600589181,32.17553025705218
gen_0272,232411201,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190456.403604 676158.157324),34.89694824002909,32.178540571967254
gen_0273,232411206,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190627.359642 675638.495445),34.89877655484321,32.17385880163331
gen_0274,232412573,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190913.540679 677533.460487),34.90175428056195,32.190954338854716
gen_0275,232746640,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191073.63279 675731.002965),34.9035054485249,32.17470435096316
gen_0276,232761672,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192659.895823 675625.05231),34.92032703300517,32.17378780033764
gen_0277,233094217,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190902.154093 675409.670152),34.90169690343799,32.171802323558296
gen_0278,235260417,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194188.735977 677328.612362),34.93649169504273,32.18918541758243
gen_0279,235475122,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191816.709383 676313.884635),34.91136720587435,32.179979110658316
gen_0280,235475125,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191237.019615 676752.015655),34.90520767724859,32.18391566222025
gen_0281,235957072,park,גן אברהם קרן,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190051.073542 676616.283765),34.892636411016085,32.18266130210101
gen_0282,237392048,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191774.242051 675443.338234),34.910942089410064,32.17212771811384
gen_0283,295021750,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190310.082392 676530.02047),34.89538545693333,32.18189014454101
gen_0284,295023155,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190147.19915 676409.924749),34.89366200603043,32.18080292585487
gen_0285,295023158,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190277.686576 676278.143655),34.89504962848109,32.179617953910025
gen_0286,295023672,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190179.613128 676483.544682),34.894003450568796,32.181467652474296
gen_0287,299607001,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193023.501797 675294.99906),34.924191302997016,32.17082006326981
gen_0288,349439375,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193843.610802 676111.220699),34.932864449513914,32.178199500691875
gen_0289,36828145,park,גן הקטר,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192540.597993 676255.374968),34.919044445104014,32.17946903422047
gen_0290,399648929,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194124.608752 676152.337822),34.93584280796679,32.178576644598245
gen_0291,400025365,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194362.991361 676530.701313),34.93836049036699,32.18199396928105
gen_0292,400053144,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193362.102513 677041.97751),34.92773359431046,32.18658175224053
gen_0293,404613899,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193870.60251 676386.752055),34.933143278872784,32.180684784314884
gen_0294,404613900,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193703.53916 676662.362569),34.93136442606074,32.18316635536818
gen_0295,404613901,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193693.635612 676142.894394),34.9312733967903,32.17848170241514
gen_0296,414496675,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193986.376085 676397.72969),34.934370577666904,32.180786404214494
gen_0297,414496679,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193970.1883 676473.676037),34.934196909645344,32.181470901839994
gen_0298,448311963,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192853.102011 676191.872442),34.92235976086966,32.178903816894206
gen_0299,559524640,park,Trumpeldor Garden,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191270.788289 675311.448489),34.905608173147044,32.170925878274915
gen_0300,641701618,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190005.095335 676846.217307),34.89214180054828,32.18473357101774
gen_0301,641703934,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190239.167537 677347.529001),34.894608547103836,32.189260350812795
gen_0302,641703935,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190135.768346 677153.991918),34.893517999615284,32.187512402254235
gen_0303,643149769,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190059.493127 677584.455848),34.892695938082866,32.191392202453535
gen_0304,643162727,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190722.2156 678064.611352),34.89970940813649,32.195739222252755
gen_0305,643162731,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190321.159128 678121.359531),34.89545443968741,32.196240640516564
gen_0306,643162734,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190055.278548 678147.00695),34.892633949434334,32.19646500086295
gen_0307,643162736,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189884.162699 678007.258178),34.89082355903398,32.19520030425203
gen_0308,643162744,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190562.024034 678257.256498),34.89800474085611,32.19747233115616
gen_0309,643163141,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190214.015804 678140.568476),34.894317581829306,32.19641107969897
gen_0310,643163142,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190221.040471 678052.590359),34.894394769365555,32.19561790353452
gen_0311,643163143,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190217.144561 678190.97385),34.89434922149315,32.19686570071069
gen_0312,66215797,park,גן המגינים,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190641.409166 676182.475624),34.898909139582386,32.17876461983306
gen_0313,753552706,park,Kdoshei Kahir Park,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190548.390252 677011.876209),34.89789779192393,32.186241524508226
gen_0314,77766967,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192612.314602 676209.848383),34.919806149347245,32.179060200944846
gen_0315,84532029,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193909.19517 676924.510112),34.93353813393688,32.18553501986253
gen_0316,84532036,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193671.706868 676859.260457),34.93102158110441,32.18494119831475
gen_0317,866648870,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190395.656818 678035.139556),34.89624711880867,32.19546506354813
gen_0318,866648871,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190408.094278 678164.141778),34.896375099980176,32.19662868628705
gen_0319,877925343,park,גן דלפט,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191750.281626 675274.384841),34.91069294149214,32.17060355214904
gen_0320,883116424,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190140.180536 677133.907303),34.89356540254418,32.187331400314065
gen_0321,883116425,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190159.251812 677153.854493),34.89376702558215,32.18751177482967
gen_0322,886639227,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190419.991131 677178.48553),34.896531192399216,32.18774065037151
gen_0323,969908611,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193580.055497 676400.15356),34.93006213745147,32.18079899160536
gen_0324,1060270914,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191874.034834 675548.262935),34.91199710603995,32.173076350665895
gen_0325,1064176672,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193579.756573 676360.150819),34.9300600495106,32.180438250649054
gen_0326,1064180911,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193491.368882 676599.51655),34.9291163495027,32.18259475066258
gen_0327,1069654196,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191440.671348 675337.228983),34.9074085566923,32.17116260071129
gen_0328,1334229173,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190954.747008 676479.296042),34.90222265975495,32.18144924081366
gen_0329,1334229211,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191176.618864 676321.2746),34.90457993409128,32.180029846856606
gen_0330,1385637203,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192212.557706 675449.447129),34.91558909950929,32.17219350063368
gen_0331,1385646707,playground,גן אלתרמן,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191991.614945 675894.954945),34.91323379950967,32.17620560063311
gen_0332,1536822421,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192384.800252 676272.608103),34.91739199950977,32.179620700633
gen_0333,2211335821,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192453.921709 675663.323883),34.91814209950933,32.17412800063364
gen_0334,2211335826,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192351.533255 675851.06078),34.91705119950952,32.1758185006334
gen_0335,2211347517,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192289.321562 675667.200793),34.91639679950941,32.17415900063352
gen_0336,232411200,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190363.874459 675602.578797),34.89598403093992,32.17352813580736
gen_0337,2504492814,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190419.696657 677177.504998),34.896528099511066,32.18773180063091
gen_0338,2561216873,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190142.517979 677691.548845),34.893573099511514,32.19236010063023
gen_0339,2561216877,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190128.144999 677893.038962),34.89341449951165,32.19417670063004
gen_0340,3386770470,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189886.457384 676218.001893),34.890903199510625,32.17906540063148
gen_0341,3507078393,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190293.576432 678115.512694),34.89516209951174,32.19618720062993
gen_0342,3514907876,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189972.932566 677782.340733),34.89177189951164,32.19317440063006
gen_0343,3750130877,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190095.512929 678197.23589),34.893059099511866,32.196919000629705
gen_0344,3770194008,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190452.023527 677883.191718),34.896849499511525,32.19409630063026
gen_0345,414496674,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193964.289504 676406.572995),34.93413614947229,32.18086565066442
gen_0346,427010429,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192599.727643 676202.296594),34.91967289950965,32.17899180063323
gen_0347,452934761,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193352.805518 677046.071496),34.92763489675824,32.1866184549879
gen_0348,4790338954,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194097.73547 676113.3659),34.93555889950904,32.17822460063426
gen_0349,489126576,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192923.627168 675516.487767),34.92312627145365,32.17281504149311
gen_0350,516605128,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193699.128254 676478.570232),34.93132260149835,32.181508864236626
gen_0351,6053183513,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190060.464459 678164.812436),34.892688399511854,32.19662570062974
gen_0352,6053183520,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190059.60005 678136.603699),34.89268009951183,32.196371300629785
gen_0353,641699293,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190134.327843 677177.494661),34.89350200394337,32.18772430526364
gen_0354,641699298,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190112.620021 677155.988126),34.893272470509544,32.187529799869544
gen_0355,844599671,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193978.46586 676268.043683),34.934290155041005,32.17961675071315
gen_0356,844599673,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193848.952218 676338.593228),34.932915001312175,32.180250008210756
gen_0357,856901180,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190128.426821 675637.897876),34.893486612643784,32.173840522815944
gen_0358,8626128876,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192285.183244 675985.074546),34.91634389950962,32.177025400633234
gen_0359,893689887,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193133.356204 676555.636876),34.92532133592413,32.18219073702838
gen_0360,894686536,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191148.557497 676070.226036),34.90428981724769,32.177765256585786
gen_0361,947566330,playground,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190567.135524 678243.170641),34.89805937527115,32.19734544067294
gen_0362,9678161511,playground,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192486.431453 675698.3904),34.91848579950937,32.174445000633604
gen_0363,131641047,recreation_ground,ספורטק,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193529.392252 676618.485119),34.929519019970165,32.18276668091691
gen_0364,1038072099,school,"תיכון טכנולוגי אורט ע""ש יצחק שמיר",gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192928.821465 675312.97688),34.92318698265659,32.170979955385874
gen_0365,1219588375,school,מרכז ספורט אלון,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190412.849958 675885.854534),34.896494699510214,32.17608390063212
gen_0366,1227803114,school,"חטיבת הביניים ע""ש יורם טהרלב",gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189890.625729 677342.183841),34.89091265909721,32.18920304276046
gen_0367,129489690,school,אולפנת בני עקיבא,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192087.336833 675222.410788),34.91426795074443,32.17014310924118
gen_0368,130176812,school,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191759.42535 676866.087381),34.91074382407883,32.18495730989354
gen_0369,132204253,school,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190421.752476 676018.972923),34.89658505316006,32.177284553749686
gen_0370,185955241,school,"בי""ס אוסישקין",gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191455.530957 675248.471953),34.90756869772421,32.170362583473995
gen_0371,232408782,school,בית ספר יצחק שדה,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192414.966452 675353.834443),34.91773781421101,32.171336171363734
gen_0372,232411199,school,חטיבת שרת,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190415.178508 675494.174012),34.89653127132622,32.17255189694017
gen_0373,232411203,school,"חטיבת שז""ר",gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190433.304416 675561.240569),34.89672141624478,32.173157151779776
gen_0374,232412567,school,פנימיית עלומים,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192605.786843 675975.54094),34.91974350763908,32.1769471239698
gen_0375,232412569,school,בית ספר גורדון,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192514.761828 676066.87805),34.91877580466698,32.17776860196911
gen_0376,236166324,school,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190577.175847 676893.779994),34.898206598821815,32.18517730741689
gen_0377,236166329,school,"בית ספר יסודי ע""ש סורקיס",gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190789.179919 676996.053599),34.90045159721371,32.18610500250558
gen_0378,249533638,school,"בית ספר ש""י עגנון",gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189869.04524 677783.272855),34.890670167901455,32.193180078039035
gen_0379,394617593,school,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192268.845564 676207.846423),34.91616434401088,32.179033902052254
gen_0380,396196712,school,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190437.430568 676021.646503),34.896751206110864,32.17730906770948
gen_0381,396196716,school,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190390.667629 675884.69282),34.89625953978074,32.17607285195998
gen_0382,396196731,school,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190077.916982 675722.880107),34.892948471650676,32.174605550935624
gen_0383,396196810,school,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190107.626215 675702.580697),34.89326409017073,32.174423271779226
gen_0384,397366676,school,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191564.25992 676877.850231),34.908673976105696,32.18505856230948
gen_0385,397847647,school,בן גוריון,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191040.403404 676567.283468),34.90312829916961,32.18224485241897
gen_0386,452934757,school,בית ספר יסודי דבורה עומר,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193304.971888 676828.277213),34.927133619222154,32.18465333517367
gen_0387,5173163226,school,תיכון רבין,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191872.811526 676843.709767),34.91194679951034,32.18475830063213
gen_0388,641701620,school,רחל המשוררת,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189940.980488 677409.89099),34.891444548117455,32.189814927241486
gen_0389,641703939,school,בית הספר הירוק,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190151.249284 677436.150299),34.89367351749564,32.19005722333232
gen_0390,643157150,school,בית ספר לאה גולדברג,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189826.063093 678209.877645),34.89020113309496,32.19702593242934
gen_0391,9627577509,school,בית ספר גוונים,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192324.233931 676117.43137),34.91675419950969,32.17821990063313
