source_dataset_id,source_file_name,source_layer,osm_id,code,fclass,population,name,name_search,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat,pbf_enriched_workspace_id,route_aware_workspace_id,source_gis_modified
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711025852,1003,village,0,תאשור,תאשור  711025852,34.6393171,31.3682599,34.6495569,31.3771544,safe_access_pilot_711025852_pbf_enriched_v001,safe_access_pilot_711025852_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711030099,1003,village,0,תדהר,תדהר  711030099,34.6190524,31.3757606,34.6356175,31.3836008,safe_access_pilot_711030099_pbf_enriched_v001,safe_access_pilot_711030099_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711034638,1003,village,0,גבעולים,גבעולים  711034638,34.5855313,31.3935068,34.5965779,31.3996353,safe_access_pilot_711034638_pbf_enriched_v001,safe_access_pilot_711034638_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711034641,1003,village,0,מלילות,מלילות  711034641,34.5895913,31.3835790,34.6006246,31.3937379,safe_access_pilot_711034641_pbf_enriched_v001,safe_access_pilot_711034641_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711038728,1003,village,0,מעגלים,מעגלים  711038728,34.5949772,31.3920049,34.6028758,31.4011921,safe_access_pilot_711038728_pbf_enriched_v001,safe_access_pilot_711038728_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711042928,1003,village,0,שרשרת,שרשרת  711042928,34.5972946,31.4003313,34.6081393,31.4084778,safe_access_pilot_711042928_pbf_enriched_v001,safe_access_pilot_711042928_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711050274,1003,village,0,תקומה,תקומה  711050274,34.5734036,31.4439514,34.5867205,31.4571450,safe_access_pilot_711050274_pbf_enriched_v001,safe_access_pilot_711050274_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711052179,1003,village,0,שובה,שובה  711052179,34.5374499,31.4460560,34.5522471,31.4569000,safe_access_pilot_711052179_pbf_enriched_v001,safe_access_pilot_711052179_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711052844,1003,village,0,התמר,התמר  711052844,34.5296131,31.4326966,34.5384636,31.4373423,safe_access_pilot_711052844_pbf_enriched_v001,safe_access_pilot_711052844_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711052845,1003,village,0,תושייה,תושייה  711052845,34.5376930,31.4310043,34.5444575,31.4364292,safe_access_pilot_711052845_pbf_enriched_v001,safe_access_pilot_711052845_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711053975,1003,village,0,שוקדה,שוקדה  711053975,34.5192833,31.4188858,34.5286045,31.4260088,safe_access_pilot_711053975_pbf_enriched_v001,safe_access_pilot_711053975_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711322984,1003,village,0,תלמי יוסף,תלמי יוסף  711322984,34.3552242,31.1950704,34.3668159,31.2042881,safe_access_pilot_711322984_pbf_enriched_v001,safe_access_pilot_711322984_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711322985,1003,village,0,פרי גן,פרי גן  711322985,34.3517826,31.2176922,34.3590865,31.2276230,safe_access_pilot_711322985_pbf_enriched_v001,safe_access_pilot_711322985_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711324462,1003,village,0,שדי אברהם,שדי אברהם  711324462,34.3313892,31.2057708,34.3422897,31.2174206,safe_access_pilot_711324462_pbf_enriched_v001,safe_access_pilot_711324462_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711326312,1003,village,0,יתד,יתד  711326312,34.3209528,31.2006616,34.3329090,31.2126125,safe_access_pilot_711326312_pbf_enriched_v001,safe_access_pilot_711326312_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711326324,1003,village,0,דקל,דקל  711326324,34.3356994,31.1899570,34.3517735,31.2007277,safe_access_pilot_711326324_pbf_enriched_v001,safe_access_pilot_711326324_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711327436,1003,village,0,אבשלום,אבשלום  711327436,34.3273480,31.1920519,34.3340220,31.1973343,safe_access_pilot_711327436_pbf_enriched_v001,safe_access_pilot_711327436_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,711330229,1003,village,0,יבול,יבול  711330229,34.3122621,31.1833811,34.3233812,31.1939987,safe_access_pilot_711330229_pbf_enriched_v001,safe_access_pilot_711330229_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,712502017,1010,suburb,0,قحاوش,قحاوش  712502017,35.1498746,32.5322931,35.1550244,32.5361283,safe_access_pilot_712502017_pbf_enriched_v001,safe_access_pilot_712502017_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,717602462,1003,village,0,מטולה,מטולה  717602462,35.5685876,33.2717301,35.5839556,33.2862388,safe_access_pilot_717602462_pbf_enriched_v001,safe_access_pilot_717602462_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,718136881,1010,suburb,0,נחלת גנים,נחלת גנים  718136881,34.8157397,32.0892034,34.8227387,32.0967205,safe_access_pilot_718136881_pbf_enriched_v001,safe_access_pilot_718136881_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,719993863,1010,suburb,0,ותיקים,ותיקים  719993863,34.8087689,32.0898234,34.8194169,32.0966650,safe_access_pilot_719993863_pbf_enriched_v001,safe_access_pilot_719993863_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,720020257,1010,suburb,0,הבורסה,הבורסה  720020257,34.7991728,32.0823050,34.8056226,32.0897505,safe_access_pilot_720020257_pbf_enriched_v001,safe_access_pilot_720020257_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,721022542,1010,suburb,0,חרוזים,חרוזים  721022542,34.8006381,32.0869590,34.8098571,32.0936615,safe_access_pilot_721022542_pbf_enriched_v001,safe_access_pilot_721022542_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,721156389,1003,village,644,שאר ישוב,שאר ישוב  721156389,35.6414808,33.2196594,35.6526900,33.2325851,safe_access_pilot_721156389_pbf_enriched_v001,safe_access_pilot_721156389_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,724040810,1003,village,0,מיתר,מיתר  724040810,34.9271973,31.3191851,34.9504900,31.3368631,safe_access_pilot_724040810_pbf_enriched_v001,safe_access_pilot_724040810_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,724737623,1003,village,0,חניתה,חניתה  724737623,35.1691977,33.0856676,35.1801626,33.0907692,safe_access_pilot_724737623_pbf_enriched_v001,safe_access_pilot_724737623_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,1380013,1002,town,251837,אשדוד,אשדוד ashdod 1380013,34.6088045,31.7531554,34.7102646,31.8728243,safe_access_ashdod_1380013_pbf_enriched_v001,safe_access_ashdod_1380013_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,3412670,1002,town,0,בת ים,בת ים  3412670,34.7355320,31.9975500,34.7619431,32.0335029,safe_access_pilot_3412670_pbf_enriched_v001,safe_access_pilot_3412670_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,1382458,1002,town,158565,בת ים,בת ים  1382458,34.7287471,31.9924905,34.7619431,32.0337564,safe_access_pilot_1382458_pbf_enriched_v001,safe_access_pilot_1382458_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,1382923,1002,town,62546,גבעתיים,גבעתיים  1382923,34.7978591,32.0584284,34.8207366,32.0818757,safe_access_pilot_1382923_pbf_enriched_v001,safe_access_pilot_1382923_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,1382493,1002,town,164764,רמת גן,רמת גן ramat gan 1382493,34.7991223,32.0360930,34.8545946,32.1055761,safe_access_ramat-gan_1382493_pbf_enriched_v001,safe_access_ramat-gan_1382493_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,1379449,1002,town,124445,בית שמש,בית שמש  1379449,34.9423742,31.6872931,35.0318847,31.7753310,safe_access_pilot_1379449_pbf_enriched_v001,safe_access_pilot_1379449_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,730624096,1003,village,0,כרמל,כרמל  730624096,35.1812913,31.4245919,35.1851953,31.4343293,safe_access_pilot_730624096_pbf_enriched_v001,safe_access_pilot_730624096_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,732067832,1003,village,0,מעון,מעון  732067832,35.1583350,31.4116176,35.1661950,31.4159987,safe_access_pilot_732067832_pbf_enriched_v001,safe_access_pilot_732067832_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,732421723,1003,village,0,בית יתיר,בית יתיר  732421723,35.1086319,31.3621032,35.1154432,31.3703185,safe_access_pilot_732421723_pbf_enriched_v001,safe_access_pilot_732421723_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,732444769,1003,village,0,סנסנה,סנסנה  732444769,34.8993062,31.3612270,34.9049109,31.3661224,safe_access_pilot_732444769_pbf_enriched_v001,safe_access_pilot_732444769_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,734786966,1010,suburb,13434,יהלום,יהלום  734786966,34.8143995,32.0786784,34.8214782,32.0840577,safe_access_pilot_734786966_pbf_enriched_v001,safe_access_pilot_734786966_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,740662950,1010,suburb,0,שכונת נאות גולף,שכונת נאות גולף  740662950,34.8989768,32.4853046,34.9032507,32.4904347,safe_access_pilot_740662950_pbf_enriched_v001,safe_access_pilot_740662950_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,741875442,1002,town,5127,קיסריה,קיסריה  741875442,34.8989469,32.4817135,34.9167000,32.5300619,safe_access_pilot_741875442_pbf_enriched_v001,safe_access_pilot_741875442_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,742214502,1002,town,0,קציר,קציר  742214502,35.0941160,32.4779729,35.1119927,32.4907755,safe_access_pilot_742214502_pbf_enriched_v001,safe_access_pilot_742214502_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,742228367,1003,village,0,מיצד,מיצד  742228367,35.1852943,31.5801406,35.1916268,31.5889328,safe_access_pilot_742228367_pbf_enriched_v001,safe_access_pilot_742228367_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,742425684,1003,village,0,פני קדם,פני קדם  742425684,35.1940368,31.5849653,35.1982425,31.5910237,safe_access_pilot_742425684_pbf_enriched_v001,safe_access_pilot_742425684_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,742447534,1003,village,0,מעלה עמוס,מעלה עמוס  742447534,35.2253865,31.5942465,35.2332127,31.5990585,safe_access_pilot_742447534_pbf_enriched_v001,safe_access_pilot_742447534_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,742606938,1003,village,0,איבי הנחל,איבי הנחל  742606938,35.2176226,31.6026963,35.2212129,31.6086166,safe_access_pilot_742606938_pbf_enriched_v001,safe_access_pilot_742606938_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,744553433,1003,village,0,גבע בנימין (אדם),גבע בנימין (אדם)  744553433,35.2670862,31.8458294,35.2927076,31.8527461,safe_access_pilot_744553433_pbf_enriched_v001,safe_access_pilot_744553433_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,744604591,1002,town,9004,חצור הגלילית,חצור הגלילית  744604591,35.5328316,32.9748103,35.5512987,32.9940450,safe_access_pilot_744604591_pbf_enriched_v001,safe_access_pilot_744604591_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,744650299,1003,village,0,עלמון,עלמון  744650299,35.2914322,31.8307240,35.3005314,31.8328062,safe_access_pilot_744650299_pbf_enriched_v001,safe_access_pilot_744650299_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,744670705,1003,village,0,מצפה דני,מצפה דני  744670705,35.3113300,31.8771419,35.3162264,31.8832173,safe_access_pilot_744670705_pbf_enriched_v001,safe_access_pilot_744670705_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,744878425,1003,village,0,כוכב השחר,כוכב השחר  744878425,35.3442664,31.9577209,35.3530297,31.9636625,safe_access_pilot_744878425_pbf_enriched_v001,safe_access_pilot_744878425_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,744941712,1010,suburb,0,מצפה כרמים,מצפה כרמים  744941712,35.3552528,31.9563186,35.3586248,31.9589584,safe_access_pilot_744941712_pbf_enriched_v001,safe_access_pilot_744941712_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,1381350,1001,city,882652,ירושלים | القدس,ירושלים | القدس  1381350,35.0852011,31.7096214,35.2650458,31.8826655,safe_access_pilot_1381350_pbf_enriched_v001,safe_access_pilot_1381350_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,745456050,1010,suburb,0,עופרים,עופרים  745456050,35.0393661,32.0139062,35.0489190,32.0241424,safe_access_pilot_745456050_pbf_enriched_v001,safe_access_pilot_745456050_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,749369975,1002,town,33459,אופקים,אופקים  749369975,34.6064210,31.2912816,34.6446348,31.3223726,safe_access_pilot_749369975_pbf_enriched_v001,safe_access_pilot_749369975_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,751325402,1003,village,0,עלי זהב,עלי זהב  751325402,35.0581922,32.0701800,35.0667328,32.0753448,safe_access_pilot_751325402_pbf_enriched_v001,safe_access_pilot_751325402_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,751796141,1003,village,0,שעלבים,שעלבים  751796141,34.9786751,31.8672185,34.9877953,31.8756207,safe_access_pilot_751796141_pbf_enriched_v001,safe_access_pilot_751796141_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,751797981,1003,village,0,נוף איילון,נוף איילון  751797981,34.9842545,31.8643601,34.9939620,31.8729886,safe_access_pilot_751797981_pbf_enriched_v001,safe_access_pilot_751797981_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,752174360,1003,village,0,רבבה,רבבה  752174360,35.1227876,32.1142442,35.1318891,32.1238478,safe_access_pilot_752174360_pbf_enriched_v001,safe_access_pilot_752174360_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,752625098,1003,village,0,ברקן,ברקן  752625098,35.1024091,32.1036112,35.1102198,32.1149471,safe_access_pilot_752625098_pbf_enriched_v001,safe_access_pilot_752625098_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,753097255,1003,village,7801,אלפי מנשה,אלפי מנשה  753097255,35.0039736,32.1680711,35.0213449,32.1808717,safe_access_pilot_753097255_pbf_enriched_v001,safe_access_pilot_753097255_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,753302132,1003,village,0,שבי דרום,שבי דרום  753302132,34.6291819,31.4633867,34.6404596,31.4680263,safe_access_pilot_753302132_pbf_enriched_v001,safe_access_pilot_753302132_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,753695916,1003,village,0,חשמונאים,חשמונאים  753695916,35.0189923,31.9265370,35.0282568,31.9350390,safe_access_pilot_753695916_pbf_enriched_v001,safe_access_pilot_753695916_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,753695917,1003,village,0,גני מודיעין,גני מודיעין  753695917,35.0120715,31.9262725,35.0218215,31.9319023,safe_access_pilot_753695917_pbf_enriched_v001,safe_access_pilot_753695917_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,754236504,1003,village,0,מתתיהו,מתתיהו  754236504,35.0317204,31.9279520,35.0378797,31.9318618,safe_access_pilot_754236504_pbf_enriched_v001,safe_access_pilot_754236504_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,757828555,1003,village,0,בית חורון,בית חורון  757828555,35.1212081,31.8735790,35.1332212,31.8811514,safe_access_pilot_757828555_pbf_enriched_v001,safe_access_pilot_757828555_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,758485952,1003,village,0,מישור אדומים,מישור אדומים  758485952,35.3276248,31.8020409,35.3315005,31.8054197,safe_access_pilot_758485952_pbf_enriched_v001,safe_access_pilot_758485952_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,760004577,1002,town,0,הר אדר,הר אדר  760004577,35.1240834,31.8202595,35.1360099,31.8323322,safe_access_pilot_760004577_pbf_enriched_v001,safe_access_pilot_760004577_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10556639,1004,hamlet,0,وادي القلط,وادي القلط  10556639,35.3770533,31.8191773,35.3853744,31.8362657,safe_access_pilot_10556639_pbf_enriched_v001,safe_access_pilot_10556639_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,763094860,1003,village,0,אלומה,אלומה  763094860,34.7389233,31.6494032,34.7464584,31.6542545,safe_access_pilot_763094860_pbf_enriched_v001,safe_access_pilot_763094860_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,763321138,1003,village,0,מצוקי דרגות,מצוקי דרגות  763321138,35.3908709,31.5899490,35.3951396,31.5922782,safe_access_pilot_763321138_pbf_enriched_v001,safe_access_pilot_763321138_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,764567137,1003,village,0,נוה אילן,נוה אילן  764567137,35.0743915,31.8051590,35.0879654,31.8112078,safe_access_pilot_764567137_pbf_enriched_v001,safe_access_pilot_764567137_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,765893872,1004,hamlet,0,خربة مسعود,خربة مسعود  765893872,35.1121798,32.4414573,35.1152300,32.4435322,safe_access_pilot_765893872_pbf_enriched_v001,safe_access_pilot_765893872_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,765896482,1004,hamlet,0,الفرّاسين,الفرّاسين  765896482,35.1260129,32.4272790,35.1274512,32.4286350,safe_access_pilot_765896482_pbf_enriched_v001,safe_access_pilot_765896482_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,765925012,1004,hamlet,0,جبل الأقرع,جبل الأقرع  765925012,35.1817209,32.4223563,35.1851610,32.4232764,safe_access_pilot_765925012_pbf_enriched_v001,safe_access_pilot_765925012_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10619194,1004,hamlet,0,عرب عصين,عرب عصين  10619194,35.2157015,32.4004864,35.2183984,32.4037857,safe_access_pilot_10619194_pbf_enriched_v001,safe_access_pilot_10619194_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,765929181,1004,hamlet,0,خِرْبَةْ أبو عَنْقَر,خِرْبَةْ أبو عَنْقَر  765929181,35.3902260,32.4860372,35.3923212,32.4874344,safe_access_pilot_765929181_pbf_enriched_v001,safe_access_pilot_765929181_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,765932472,1004,hamlet,0,خِرْبِة سَبْعِين,خِرْبِة سَبْعِين  765932472,35.3264299,32.4347238,35.3300902,32.4365024,safe_access_pilot_765932472_pbf_enriched_v001,safe_access_pilot_765932472_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10619275,1004,hamlet,0,وادي شوباش,وادي شوباش  10619275,35.3870077,32.4036583,35.4085768,32.4096811,safe_access_pilot_10619275_pbf_enriched_v001,safe_access_pilot_10619275_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,765938894,1004,hamlet,0,خِرْبِة غْوين الفُوقَا,خِرْبِة غْوين الفُوقَا  765938894,35.0757866,31.3592414,35.0807646,31.3637317,safe_access_pilot_765938894_pbf_enriched_v001,safe_access_pilot_765938894_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,765962813,1004,hamlet,0,الحفاصي,الحفاصي  765962813,35.0717333,32.2897158,35.0767114,32.2917111,safe_access_pilot_765962813_pbf_enriched_v001,safe_access_pilot_765962813_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10620149,1004,hamlet,0,عرب الرّماضين الشّمالي,عرب الرّماضين الشّمالي  10620149,34.9994958,32.1933172,35.0057012,32.2000583,safe_access_pilot_10620149_pbf_enriched_v001,safe_access_pilot_10620149_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766013574,1004,hamlet,0,أبو سلطان,أبو سلطان  766013574,35.0581268,32.1323846,35.0602143,32.1336857,safe_access_pilot_766013574_pbf_enriched_v001,safe_access_pilot_766013574_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10620172,1004,hamlet,0,وادي قَانا,وادي قَانا  10620172,35.1028780,32.1570689,35.1262066,32.1615430,safe_access_pilot_10620172_pbf_enriched_v001,safe_access_pilot_10620172_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10620215,1004,hamlet,0,خِرْبِة طَانَا,خِرْبِة طَانَا  10620215,35.3899421,32.1518829,35.4011695,32.1628799,safe_access_pilot_10620215_pbf_enriched_v001,safe_access_pilot_10620215_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10627733,1004,hamlet,0,حمصة التحتا,حمصة التحتا  10627733,35.4373408,32.1850708,35.4625493,32.2135240,safe_access_pilot_10627733_pbf_enriched_v001,safe_access_pilot_10627733_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,766615832,1004,hamlet,0,الضوا,الضوا  766615832,35.3718696,32.1340848,35.3765795,32.1384365,safe_access_pilot_766615832_pbf_enriched_v001,safe_access_pilot_766615832_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10627773,1004,hamlet,0,ليفجِم,ليفجِم  10627773,35.3967356,32.1187419,35.4069096,32.1252712,safe_access_pilot_10627773_pbf_enriched_v001,safe_access_pilot_10627773_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10627777,1004,hamlet,0,خربة طويّل - تَل الخَشَبَة,خربة طويّل - تَل الخَشَبَة  10627777,35.3637693,32.0979282,35.3709867,32.1119688,safe_access_pilot_10627777_pbf_enriched_v001,safe_access_pilot_10627777_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,10627781,1004,hamlet,0,عرب الكعابنة,عرب الكعابنة  10627781,35.3756239,32.0500133,35.3792268,32.0549148,safe_access_pilot_10627781_pbf_enriched_v001,safe_access_pilot_10627781_route_aware_v001,False
